x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Tukaram Ganpatrao Renge Patil,5000,"339,318",50.2%,Shiv Sena, AC View
2,2,Suresh Ambadasrao Warpudkar,5000,"283,147",41.9%,Nationalist Congress Party, AC View
3,3,Gaffar Master,200,"17,736",2.6%,Samajwadi Party, AC View
4,4,Sonwane Rajesh Namdev,200,"17,083",2.5%,Independent, AC View
5,5,Shaikh Moin Shaikh Jafar,200,"5,692",0.8%,Independent, AC View
6,6,Chaudhari Tukaram Namdevrao,200,"5,607",0.8%,Independent, AC View
7,7,Rumale Tukaram Dhondiba,200,"3,773",0.6%,Prabuddha Republican Party, AC View
8,8,Shaikh Akhil Shaikh Rahim,200,"3,629",0.5%,National Loktantrik Party, AC View
