x,Position,Candidate Name,MinSample,Votes,Votes %,Party,AC
1,1,Dr. K. S. Manoj,706800,"335,494",46.1%,Communist Party Of India (MARXIST), AC View
2,2,V M Sudheeran,706800,"334,485",45.9%,Indian National Congress, AC View
3,3,Advocate V Padmanabhan,200,"43,891",6.0%,Bharatiya Janta Party, AC View
4,4,V S Sudheeran,200,"8,282",1.1%,Independent, AC View
5,5,Kurian,200,"2,642",0.4%,Janata Dal (United), AC View
6,6,V I Bose,200,"2,291",0.3%,Independent, AC View
7,7,Parthasarathy Varma,200,"2,024",0.3%,Independent, AC View
8,8,T A Krishnankutty,200,987,0.1%,Independent, AC View
