x,Position,Candidate Name,Votes,Votes %,Party,AC
1,1,Rajendra Pal Gautam,"79,777",63.0%,Aam Aadmi Party
2,2,Karamvir,"30,956",24.5%,Bharatiya Janta Party
3,3,Veer Singh Dhingan,"10,674",8.4%,Indian National Congress
4,4,Jai Shree,"4,103",3.2%,Bahujan Samaj Party
5,5,Aarti,304,0.2%,Garib Raj Party
6,6,Ravinder Kumar,228,0.2%,Independent
