x,Position,Candidate Name,Votes,Votes %,Party,AC
1,1,Ajay Dutt,"66,632",68.4%,Aam Aadmi Party
2,2,Ashok Kumar,"24,172",24.8%,Bharatiya Janta Party
3,3,Ch. Prem Singh,"5,336",5.5%,Indian National Congress
4,4,Rajbir,815,0.8%,Bahujan Samaj Party
