x,Position,Candidate Name,Votes,Votes %,Party,AC
1,1,Naresh Yadav,"58,125",51.1%,Aam Aadmi Party
2,2,Sarita Chaudhary,"41,174",36.2%,Bharatiya Janta Party
3,3,Satbir Singh,"12,065",10.6%,Indian National Congress
4,4,D.K.Chopra,"1,220",1.1%,Independent
5,5,Saroj Verma,550,0.5%,Bahujan Samaj Party
6,6,Vichitra Gupta,143,0.1%,Independent
