x,Position,Candidate Name,Votes,Votes %,Party,AC
1,1,Narayan Dutt Sharma,"94,242",55.3%,Aam Aadmi Party
2,2,Ramvir Singh Bidhuri,"46,659",27.4%,Bharatiya Janta Party
3,3,Ram Singh Netaji,"18,930",11.1%,Indian National Congress
4,4,Nar Singh Shah,"8,082",4.7%,Bahujan Samaj Party
5,5,Prakash Singh Rawat,"1,088",0.6%,Independent
6,6,Phul Kumar Jha,350,0.2%,Samras Samaj Party
7,7,Pramod Kumar,267,0.2%,Independent
8,8,Om Prakash Gupta,221,0.1%,Independent
