x,Position,Candidate Name,Votes,Votes %,Party,AC
1,1,Vijender Kumar,"59,866",49.8%,Bharatiya Janta Party
2,2,C.L. Gupta,"54,499",45.4%,Aam Aadmi Party
3,3,Sukhbir Sharma,"3,399",2.8%,Indian National Congress
4,4,Raju,"1,406",1.2%,Dalit Mazdoor Kishan Party
5,5,Deepak Kumar,349,0.3%,Bahujan Samaj Party
6,6,Sarabjit Singh,66,0.1%,Independent
