x,Position,Candidate Name,Votes,Votes %,Party,AC
1,1,Nihalchand Meghwal,"331,475",46.0%,Bharatiya Janta Party, AC View
2,2,Bharatram Meghwal,"324,082",45.0%,Indian National Congress, AC View
3,3,Munshi Ram,"25,144",3.5%,Bahujan Samaj Party, AC View
4,4,Comred Shyopatram,"22,801",3.2%,Communist Party Of India (MARXIST), AC View
5,5,Teetar Singh,"8,047",1.1%,Independent, AC View
6,6,Babu Lal,"5,327",0.7%,Lokpriya Samaj Party, AC View
7,7,Teeku Ram,"3,702",0.5%,Independent, AC View
8,8,Hetram,"2,360",0.3%,Rajasthan Vikash Party, AC View
